,PLAYER_ID,def_2 Pointers_freq,def_3 Pointers_freq,def_Greater_Than_15_Ft_freq,def_Less_Than_10_Ft_freq,def_Less_Than_6_Ft_freq,def_2 Pointers_dfgm,def_3 Pointers_dfgm,def_Greater_Than_15_Ft_dfgm,def_Less_Than_10_Ft_dfgm,def_Less_Than_6_Ft_dfgm,def_2 Pointers_dfga,def_3 Pointers_dfga,def_Greater_Than_15_Ft_dfga,def_Less_Than_10_Ft_dfga,def_Less_Than_6_Ft_dfga,def_2 Pointers_plus_minus,def_3 Pointers_plus_minus,def_Greater_Than_15_Ft_plus_minus,def_Less_Than_10_Ft_plus_minus,def_Less_Than_6_Ft_plus_minus,Player,left_corner_3,right_corner_3,left_wing_3,right_wing_3,center_3,deep_3,heave,left_baseline_deep_2,right_baseline_deep_2,left_wing_deep_2,right_wing_deep_2,left_baseline_short_2,right_baseline_short_2,left_wing_short_2,right_wing_short_2,deep_center_2,short_center_2,floater_range,in_the_paint,restricted_area,Pos,3P%,2P%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
228,1627759,0.574,0.426,0.5870000000000001,0.329,0.25,2.45,1.27,1.76,1.67,1.46,5.39,4.0,5.51,3.09,2.34,-0.049,-0.05,-0.056,-0.021,0.006999999999999999,Jaylen Brown,21.0,16.0,34.0,20.0,14.0,1.0,0.0,2.0,3.0,20.0,0.0,4.0,5.0,4.0,5.0,1.0,7.0,26.0,48.0,163.0,SF,0.381,0.552,1.1,5.3,2.2,1.1,0.3,2.3,3.0,20.4
229,1627761,0.611,0.389,0.51,0.382,0.293,2.24,0.88,1.12,1.68,1.32,3.84,2.44,3.2,2.4,1.84,0.087,-0.006999999999999999,-0.027000000000000003,0.145,0.099,DeAndre Bembry,5.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,13.0,70.0,SG,0.231,0.546,0.8,2.7,1.9,1.3,0.4,1.4,2.0,5.8
230,1627763,0.652,0.348,0.502,0.415,0.306,3.19,1.3,2.0,2.19,1.96,6.21,3.32,4.79,3.96,2.91,0.022,0.028,0.044,0.001,0.063,Malcolm Brogdon,0.0,4.0,21.0,23.0,11.0,1.0,0.0,2.0,4.0,13.0,1.0,5.0,3.0,10.0,21.0,1.0,24.0,16.0,11.0,118.0,PG,0.313,0.491,0.8,3.9,7.1,0.7,0.2,2.4,1.8,16.3
231,1627767,0.787,0.213,0.303,0.63,0.52,2.59,0.53,0.73,2.22,1.94,4.63,1.25,1.78,3.71,3.06,0.042,0.066,0.041,0.037000000000000005,0.022,Cheick Diallo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,7.0,6.0,68.0,C,0.5,0.652,0.6,2.3,0.5,0.2,0.3,0.7,1.2,4.8
232,1627774,0.7070000000000001,0.293,0.512,0.439,0.341,0.89,0.21,0.32,0.74,0.58,1.53,0.63,1.11,0.95,0.74,0.065,-0.019,-0.07400000000000001,0.188,0.124,Jake Layman,2.0,3.0,6.0,8.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,41.0,PF,0.33299999999999996,0.5329999999999999,0.7,1.7,0.7,0.7,0.4,1.0,2.0,9.1
233,1627775,0.672,0.328,0.479,0.429,0.28600000000000003,1.75,0.58,0.87,1.25,0.98,3.35,1.63,2.38,2.13,1.42,0.017,-0.011,-0.008,0.019,0.062,Patrick McCaw,4.0,7.0,5.0,5.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,32.0,SF,0.324,0.484,0.5,1.8,2.1,1.1,0.1,0.8,1.6,4.6
234,1627777,0.75,0.25,0.5,0.25,0.125,1.0,0.33,0.67,0.33,0.33,2.0,0.67,1.33,0.67,0.33,0.043,0.099,0.125,0.033,0.451,Georges Niang,20.0,18.0,11.0,18.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,27.0,PF,0.41600000000000004,0.5379999999999999,0.2,1.7,0.6,0.2,0.1,0.4,1.1,5.8
235,1627780,0.7090000000000001,0.29100000000000004,0.453,0.465,0.349,1.8,0.55,0.9,1.15,0.9,3.05,1.25,1.95,2.0,1.5,0.095,0.075,0.08,0.019,-0.006999999999999999,Gary Payton II,5.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,PG,0.28300000000000003,0.5,0.9,1.9,1.7,1.1,0.2,0.7,1.9,3.9
236,1627783,0.6579999999999999,0.342,0.465,0.47,0.331,2.37,0.95,1.4,1.77,1.35,4.94,2.57,3.49,3.53,2.48,-0.025,0.011,0.029,-0.056,-0.067,Pascal Siakam,13.0,16.0,33.0,33.0,17.0,3.0,0.0,2.0,2.0,25.0,3.0,13.0,2.0,1.0,4.0,1.0,10.0,11.0,62.0,229.0,PF,0.359,0.506,1.1,6.5,3.6,1.0,0.9,2.5,2.8,23.6
237,1627788,0.733,0.267,0.6,0.3670000000000001,0.233,1.27,0.45,0.73,0.91,0.64,2.0,0.73,1.64,1.0,0.64,0.161,0.27,0.103,0.368,0.409,Furkan Korkmaz,16.0,20.0,35.0,43.0,12.0,0.0,0.0,2.0,1.0,24.0,0.0,1.0,3.0,2.0,1.0,0.0,9.0,9.0,18.0,47.0,SG,0.397,0.48700000000000004,0.3,2.1,1.1,0.6,0.2,0.8,1.4,9.7
238,1627812,0.599,0.401,0.578,0.317,0.226,2.96,1.23,1.9,1.82,1.44,5.13,3.44,4.95,2.72,1.94,0.08,0.005,0.018000000000000002,0.109,0.128,Yogi Ferrell,4.0,3.0,5.0,4.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,6.0,0.0,9.0,11.0,1.0,12.0,PG,0.275,0.48,0.1,1.0,1.3,0.3,0.1,0.6,0.7,4.2
239,1627814,0.5770000000000001,0.423,0.593,0.317,0.252,2.33,1.13,1.4,1.8,1.47,4.73,3.47,4.87,2.6,2.07,-0.016,-0.035,-0.081,0.117,0.083,Damion Lee,11.0,9.0,20.0,31.0,14.0,0.0,0.0,2.0,3.0,15.0,0.0,8.0,4.0,2.0,7.0,0.0,5.0,18.0,18.0,57.0,SG,0.35600000000000004,0.47100000000000003,0.7,4.2,2.7,1.0,0.1,1.4,2.4,12.7
240,1627820,0.61,0.39,0.584,0.338,0.263,3.66,1.24,2.24,2.31,1.93,6.48,4.14,6.21,3.59,2.79,0.055,-0.061,-0.017,0.08199999999999999,0.078,Tyrone Wallace,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,SG,0.067,0.44799999999999995,0.2,1.4,0.9,0.5,0.1,0.7,1.4,2.9
241,1627826,0.785,0.215,0.333,0.589,0.461,2.33,0.44,0.75,1.86,1.56,4.78,1.31,2.03,3.58,2.81,-0.032,-0.029,-0.006999999999999999,-0.051,-0.064,Ivica Zubac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,5.0,5.0,24.0,159.0,C,0.0,0.605,2.6,4.6,1.1,0.2,0.9,0.8,2.3,8.0
242,1627827,0.65,0.35,0.545,0.371,0.266,2.25,1.1,1.55,1.55,1.25,4.65,2.5,3.9,2.65,1.9,-0.032,0.096,0.039,-0.006,0.019,Dorian FinneySmith,31.0,28.0,11.0,24.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,103.0,PF,0.374,0.599,2.0,3.5,1.5,0.7,0.6,1.0,2.4,9.3
243,1627832,0.642,0.358,0.527,0.358,0.22,1.85,0.8,1.2,1.17,0.83,3.85,2.15,3.16,2.15,1.32,-0.011,0.015,0.008,-0.003,0.015,Fred VanVleet,14.0,11.0,38.0,31.0,32.0,5.0,0.0,2.0,0.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,7.0,7.0,125.0,PG,0.38799999999999996,0.43,0.4,3.4,6.6,1.9,0.3,2.3,2.5,17.6
244,1627846,0.5660000000000001,0.434,0.547,0.39,0.289,1.24,0.67,0.86,0.95,0.74,2.14,1.64,2.07,1.48,1.1,0.094,0.052000000000000005,0.057,0.097,0.07400000000000001,Abdel Nader,7.0,7.0,13.0,8.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,47.0,SF,0.371,0.53,0.3,1.6,0.7,0.4,0.4,0.8,1.4,6.0
245,1627853,0.439,0.561,0.61,0.305,0.244,0.91,0.52,0.61,0.61,0.61,1.57,2.0,2.17,1.09,0.87,0.097,-0.079,-0.071,0.032,0.125,Ryan Arcidiacono,9.0,10.0,19.0,13.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,21.0,PG,0.391,0.439,0.3,1.6,1.7,0.5,0.1,0.6,1.7,4.5
246,1627854,0.632,0.368,0.5589999999999999,0.324,0.203,2.03,0.72,1.07,1.36,1.04,3.88,2.26,3.43,1.99,1.24,0.025,-0.044,-0.062,0.14,0.232,Bryn Forbes,5.0,10.0,54.0,56.0,23.0,0.0,0.0,0.0,1.0,28.0,1.0,2.0,2.0,1.0,4.0,3.0,21.0,8.0,14.0,29.0,SG,0.38799999999999996,0.47,0.2,1.8,1.7,0.5,0.0,0.9,1.8,11.2
247,1627884,0.696,0.304,0.522,0.337,0.25,1.81,0.75,1.25,1.0,0.81,4.0,1.75,3.0,1.94,1.44,-0.062,0.065,0.046,-0.047,-0.035,Derrick Jones Jr,11.0,5.0,6.0,7.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,123.0,SF,0.27,0.67,1.1,3.1,1.1,1.1,0.7,0.5,2.2,8.9
248,1627885,0.64,0.36,0.6,0.28,0.207,2.18,0.73,1.41,1.18,1.05,4.36,2.45,4.09,1.91,1.41,-0.005,-0.049,-0.024,0.057,0.121,Shaquille Harrison,4.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,49.0,SF,0.381,0.496,0.5,1.5,1.1,0.8,0.4,0.4,1.3,4.9
249,1627936,0.623,0.377,0.503,0.429,0.304,1.69,0.6,0.83,1.31,1.09,3.4,2.06,2.74,2.34,1.66,-0.004,-0.068,-0.067,0.011,0.05,Alex Caruso,5.0,7.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,63.0,PG,0.355,0.47100000000000003,0.2,1.7,1.8,1.0,0.3,0.8,1.5,5.4
250,1627982,0.6859999999999999,0.314,0.6,0.257,0.171,2.6,1.6,2.4,1.2,1.0,4.8,2.2,4.2,1.8,1.2,0.043,0.336,0.197,0.107,0.24,Josh Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PG,0.0,0.5,0.5,0.5,1.0,0.0,0.0,2.5,0.5,1.0
251,1628021,0.5479999999999999,0.452,0.591,0.348,0.259,2.9,1.7,2.33,2.01,1.64,5.0,4.12,5.39,3.17,2.36,0.075,0.048,0.058,0.071,0.078,David Nwaba,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,SF,0.429,0.581,0.4,1.9,0.4,0.6,0.6,0.4,1.6,5.2
252,1628035,0.8,0.2,0.45,0.5,0.35,0.7,0.1,0.1,0.7,0.5,1.6,0.4,0.9,1.0,0.7,-0.056,-0.115,-0.262,0.135,0.087,Alfonzo McKinnie,3.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,44.0,SF,0.215,0.557,0.9,1.9,0.4,0.6,0.2,0.7,1.8,4.6
253,1628365,0.5539999999999999,0.446,0.5539999999999999,0.35600000000000004,0.267,2.0,1.0,1.36,1.36,1.0,4.0,3.21,4.0,2.57,1.93,0.004,-0.05,-0.024,-0.017,-0.08800000000000001,Markelle Fultz,3.0,2.0,12.0,4.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,12.0,7.0,8.0,0.0,13.0,26.0,31.0,177.0,PG,0.254,0.52,0.5,2.8,5.2,1.3,0.2,2.0,2.0,12.1
254,1628366,0.63,0.37,0.51,0.41,0.29,3.36,1.44,2.04,2.42,1.92,7.22,4.24,5.84,4.7,3.32,-0.035,-0.024,-0.028,-0.043,-0.04,Lonzo Ball,15.0,17.0,54.0,32.0,19.0,1.0,0.0,3.0,0.0,36.0,0.0,3.0,0.0,3.0,3.0,0.0,4.0,7.0,5.0,89.0,PG,0.38299999999999995,0.45299999999999996,1.1,5.1,7.0,1.4,0.5,3.1,2.0,12.4
255,1628367,0.603,0.397,0.531,0.388,0.327,2.69,1.18,1.68,1.83,1.58,4.91,3.23,4.32,3.16,2.66,0.045,0.001,0.012,0.021,-0.019,Josh Jackson,3.0,5.0,4.0,9.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,34.0,SG,0.319,0.542,0.6,2.6,1.7,1.0,0.5,1.4,2.2,10.4
256,1628368,0.494,0.506,0.635,0.313,0.247,2.44,1.84,2.27,1.77,1.47,4.73,4.85,6.08,3.0,2.37,0.023,0.025,0.003,0.037000000000000005,0.017,DeAaron Fox,3.0,1.0,17.0,12.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,1.0,4.0,0.0,1.0,8.0,33.0,49.0,173.0,PG,0.307,0.523,0.7,3.4,6.8,1.4,0.5,3.1,2.9,20.4
257,1628369,0.583,0.417,0.5479999999999999,0.396,0.321,2.31,1.23,1.58,1.71,1.53,4.77,3.4,4.48,3.23,2.62,-0.021,-0.006,-0.025,-0.027000000000000003,-0.026,Jayson Tatum,23.0,7.0,57.0,49.0,30.0,1.0,0.0,6.0,2.0,30.0,2.0,10.0,10.0,6.0,6.0,0.0,13.0,31.0,42.0,197.0,PF,0.39799999999999996,0.479,1.0,6.1,2.9,1.4,0.9,2.2,2.1,23.6
258,1628370,0.628,0.3720000000000001,0.5,0.389,0.301,1.65,0.53,0.78,1.15,0.96,2.58,1.53,2.05,1.6,1.24,0.156,-0.014,0.008,0.172,0.184,Malik Monk,6.0,3.0,22.0,18.0,7.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,10.0,32.0,104.0,SG,0.284,0.542,0.5,2.4,2.1,0.5,0.3,1.4,1.3,10.3
259,1628371,0.728,0.272,0.39,0.5529999999999999,0.461,3.11,0.81,1.04,2.67,2.33,6.15,2.3,3.3,4.67,3.89,0.001,-0.004,-0.054000000000000006,0.009000000000000001,-0.013,Jonathan Isaac,8.0,3.0,10.0,7.0,2.0,0.0,0.0,1.0,4.0,5.0,0.0,5.0,3.0,2.0,0.0,0.0,3.0,10.0,6.0,81.0,SF,0.33,0.515,1.8,5.2,1.4,1.6,2.4,1.5,2.5,12.0
260,1628372,0.5660000000000001,0.434,0.56,0.375,0.274,3.48,1.49,2.14,2.48,2.07,5.94,4.57,5.88,3.94,2.88,0.081,-0.035,-0.011,0.066,0.104,Dennis Smith Jr,1.0,2.0,6.0,2.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,5.0,38.0,PG,0.29600000000000004,0.35700000000000004,0.6,1.7,2.9,0.8,0.2,1.7,1.9,5.5
261,1628373,0.644,0.35600000000000004,0.51,0.411,0.312,2.12,0.94,1.29,1.66,1.45,4.74,2.62,3.75,3.03,2.3,-0.051,-0.003,-0.025,-0.004,0.026,Frank Ntilikina,7.0,7.0,15.0,7.0,7.0,1.0,0.0,2.0,0.0,10.0,3.0,0.0,3.0,2.0,4.0,3.0,13.0,7.0,7.0,38.0,PG,0.321,0.444,0.4,1.7,3.0,0.9,0.3,1.2,2.5,6.3
262,1628374,0.733,0.267,0.438,0.499,0.381,4.06,1.19,1.96,2.96,2.49,7.85,2.87,4.69,5.35,4.09,0.006,0.043,0.037000000000000005,-0.021,-0.02,Lauri Markkanen,12.0,8.0,29.0,21.0,38.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,112.0,PF,0.344,0.518,1.2,5.1,1.5,0.8,0.5,1.6,1.9,14.7
263,1628378,0.597,0.403,0.583,0.322,0.237,2.75,1.32,1.97,1.77,1.43,5.78,3.9,5.65,3.11,2.29,-0.029,-0.025,-0.024,0.001,0.006,Donovan Mitchell,8.0,17.0,42.0,51.0,36.0,2.0,0.0,1.0,5.0,20.0,2.0,9.0,8.0,22.0,13.0,1.0,22.0,60.0,84.0,162.0,SG,0.364,0.501,0.7,3.7,4.2,1.0,0.2,2.7,2.4,24.2
264,1628379,0.584,0.416,0.529,0.381,0.268,2.11,0.96,1.35,1.44,1.18,3.77,2.69,3.42,2.46,1.73,0.063,-0.005,0.023,0.033,0.086,Luke Kennard,6.0,7.0,26.0,24.0,9.0,0.0,0.0,3.0,1.0,10.0,0.0,1.0,2.0,3.0,2.0,0.0,10.0,9.0,13.0,33.0,SG,0.39899999999999997,0.491,0.3,3.2,4.1,0.4,0.2,1.5,2.3,15.8
265,1628380,0.715,0.285,0.447,0.48,0.359,2.16,0.81,1.34,1.45,1.15,4.85,1.94,3.03,3.26,2.44,-0.058,0.052000000000000005,0.069,-0.106,-0.131,Zach Collins,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,PF,0.429,0.5,1.3,2.7,2.0,0.0,0.7,2.0,3.7,9.0
266,1628381,0.758,0.243,0.335,0.611,0.479,4.01,0.97,1.3,3.45,2.97,8.3,2.66,3.67,6.7,5.25,-0.04,0.009000000000000001,-0.017,-0.055,-0.054000000000000006,John Collins,4.0,3.0,9.0,19.0,23.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,9.0,32.0,237.0,PF,0.401,0.642,2.8,7.3,1.5,0.8,1.6,1.8,3.4,21.6
267,1628382,0.585,0.415,0.5660000000000001,0.36,0.289,1.93,0.94,1.37,1.34,1.13,3.63,2.57,3.51,2.24,1.79,0.026,0.002,0.017,0.037000000000000005,0.026,Justin Jackson,4.0,5.0,12.0,18.0,5.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,10.0,22.0,41.0,PF,0.298,0.494,0.5,2.0,0.8,0.2,0.2,0.2,1.0,5.7
268,1628384,0.608,0.392,0.564,0.34,0.25,2.23,1.01,1.52,1.41,1.16,4.34,2.79,4.03,2.42,1.78,0.006999999999999999,0.001,0.002,0.011,0.03,OG Anunoby,20.0,22.0,17.0,15.0,7.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,171.0,SF,0.381,0.593,1.2,4.2,1.6,1.4,0.7,1.2,2.5,10.7
269,1628386,0.8590000000000001,0.141,0.281,0.619,0.496,4.2,0.5,1.01,3.26,2.66,8.73,1.43,2.86,6.29,5.04,-0.04,-0.01,-0.016,-0.054000000000000006,-0.097,Jarrett Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,249.0,C,0.0,0.654,3.0,6.4,1.3,0.6,1.3,1.1,2.3,10.6
270,1628388,0.619,0.381,0.464,0.464,0.369,1.28,0.5,0.63,1.07,0.89,2.26,1.39,1.7,1.7,1.35,0.067,-0.006999999999999999,0.005,0.069,0.051,TJ Leaf,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,PF,0.35700000000000004,0.455,0.8,1.7,0.2,0.3,0.1,0.3,0.7,2.9
271,1628389,0.73,0.27,0.423,0.498,0.382,2.3,0.64,1.1,1.61,1.39,5.07,1.88,2.94,3.46,2.66,-0.069,-0.013,0.002,-0.1,-0.093,Bam Adebayo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,4.0,43.0,63.0,284.0,PF,0.077,0.5760000000000001,2.5,8.0,5.1,1.2,1.3,2.8,2.5,16.2
272,1628390,0.623,0.377,0.552,0.381,0.285,1.42,0.62,0.92,0.98,0.81,2.81,1.7,2.49,1.72,1.28,0.006999999999999999,0.004,-0.001,0.019,0.023,Terrance Ferguson,11.0,11.0,7.0,10.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,20.0,SF,0.297,0.636,0.5,1.0,0.9,0.5,0.3,0.6,2.9,4.2
273,1628391,0.742,0.258,0.355,0.613,0.516,1.36,0.27,0.36,1.27,1.0,2.09,0.73,1.0,1.73,1.45,0.156,0.002,-0.016,0.187,0.104,DJ Wilson,5.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,PF,0.255,0.565,0.3,1.9,0.7,0.1,0.2,0.5,0.8,3.2
274,1628395,0.7140000000000001,0.28600000000000003,0.384,0.5589999999999999,0.452,2.88,0.86,1.26,2.28,1.84,5.65,2.26,3.04,4.42,3.58,-0.004,0.02,0.05,-0.043,-0.095,Jordan Bell,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,PF,0.33299999999999996,0.564,1.0,1.8,0.6,0.1,0.3,0.7,0.7,3.2
275,1628396,0.294,0.706,0.706,0.17600000000000002,0.17600000000000002,0.25,0.88,0.88,0.13,0.13,0.63,1.5,1.5,0.38,0.38,-0.113,0.225,0.218,-0.222,-0.259,Tony Bradley,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,90.0,C,1.0,0.662,1.8,2.5,0.3,0.2,0.5,0.5,2.0,4.7
276,1628398,0.669,0.331,0.465,0.47,0.35700000000000004,3.59,1.28,1.76,2.81,2.35,7.27,3.6,5.05,5.11,3.88,-0.017,-0.004,-0.021,-0.018000000000000002,-0.014,Kyle Kuzma,10.0,16.0,12.0,23.0,7.0,1.0,1.0,2.0,2.0,9.0,2.0,4.0,3.0,0.0,4.0,0.0,9.0,11.0,41.0,102.0,PF,0.297,0.523,0.9,3.6,1.3,0.4,0.4,1.6,2.0,12.5
277,1628400,0.634,0.366,0.506,0.404,0.266,1.89,0.68,0.92,1.38,1.02,3.83,2.21,3.06,2.44,1.61,-0.011,-0.049,-0.069,0.006,0.021,Semi Ojeleye,11.0,9.0,6.0,8.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,PF,0.3670000000000001,0.475,0.4,1.6,0.5,0.3,0.1,0.2,1.0,3.1
278,1628401,0.581,0.419,0.516,0.452,0.435,1.31,0.38,0.46,1.23,1.23,2.77,2.0,2.46,2.15,2.08,-0.025,-0.149,-0.16,0.005,-0.014,Derrick White,5.0,6.0,12.0,16.0,18.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0,3.0,2.0,1.0,7.0,19.0,33.0,85.0,SG,0.35600000000000004,0.513,0.5,2.7,3.4,0.6,0.9,1.2,2.2,10.4
279,1628403,0.657,0.343,0.493,0.463,0.343,1.0,0.41,0.59,0.77,0.64,2.0,1.05,1.5,1.41,1.05,-0.005,0.037000000000000005,0.042,-0.003,0.0,Caleb Swanigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,21.0,PF,0.0,0.622,1.0,2.7,1.1,0.1,0.3,1.4,2.3,2.4
280,1628404,0.648,0.35200000000000004,0.496,0.42,0.313,3.35,1.21,1.74,2.52,2.03,6.47,3.52,4.95,4.19,3.13,0.011,-0.017,-0.022,0.032,0.03,Josh Hart,17.0,21.0,37.0,24.0,10.0,1.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,78.0,SF,0.342,0.5710000000000001,0.9,5.5,1.6,1.0,0.4,1.1,2.5,10.2
281,1628405,0.7759999999999999,0.224,0.379,0.586,0.397,2.3,0.5,0.8,1.9,1.2,4.5,1.3,2.2,3.4,2.3,-0.006,0.077,0.029,-0.009000000000000001,-0.1,Johnathan Motley,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,PF,1.0,0.7140000000000001,0.2,0.5,0.6,0.2,0.0,0.4,0.5,2.2
282,1628407,0.575,0.425,0.593,0.321,0.25,1.77,0.93,1.34,1.14,1.0,3.5,2.59,3.61,1.95,1.52,0.006,0.0,-0.001,0.021,0.047,Dwayne Bacon,2.0,1.0,9.0,5.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,7.0,13.0,40.0,SG,0.284,0.373,0.4,2.2,1.3,0.6,0.1,0.9,1.3,5.7
283,1628408,1.0,0.0,0.25,0.75,0.75,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5,1.5,1.5,-0.049,0.0,-0.381,0.038,-0.046,PJ Dozier,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,4.0,13.0,PG,0.25,0.46,0.2,1.2,1.4,0.3,0.2,0.5,1.3,4.1
284,1628410,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6579999999999999,0.675,0.0,0.0,Edmond Sumner,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,33.0,PG,0.263,0.507,0.4,1.1,1.6,0.6,0.3,0.8,1.4,4.6
285,1628415,0.562,0.438,0.595,0.32,0.254,3.25,1.85,2.53,2.3,2.02,5.94,4.63,6.28,3.38,2.68,0.044,0.034,0.026,0.115,0.142,Dillon Brooks,5.0,8.0,45.0,51.0,23.0,0.0,0.0,1.0,0.0,30.0,0.0,7.0,7.0,7.0,16.0,1.0,14.0,44.0,35.0,93.0,SG,0.369,0.423,0.9,2.3,2.0,0.9,0.4,1.7,3.8,15.7
286,1628418,0.8440000000000001,0.156,0.281,0.7190000000000001,0.625,1.46,0.08,0.15,1.38,1.15,2.08,0.38,0.69,1.77,1.54,0.16399999999999998,-0.155,-0.08,0.182,0.083,Thomas Bryant,1.0,1.0,4.0,6.0,10.0,0.0,0.0,3.0,1.0,3.0,0.0,4.0,6.0,2.0,2.0,0.0,9.0,5.0,10.0,116.0,C,0.40700000000000003,0.64,2.0,4.9,1.9,0.4,0.9,1.3,2.2,12.1
