,Player,PLAYER_ID,left_corner_3,right_corner_3,left_wing_3,right_wing_3,center_3,deep_3,heave,left_baseline_deep_2,right_baseline_deep_2,left_wing_deep_2,right_wing_deep_2,left_baseline_short_2,right_baseline_short_2,left_wing_short_2,right_wing_short_2,deep_center_2,short_center_2,floater_range,in_the_paint,restricted_area,Pos,3P%,2P%,TRB,AST,STL,BLK,TOV,PF,PTS
957,Julius Randle,203944.0,8.0,3.0,22.0,18.0,14.0,1.0,0.0,0.0,3.0,21.0,0.0,0.0,5.0,1.0,1.0,0.0,5.0,25.0,83.0,375.0,PF,0.2782,0.4883333333333333,7.533333333333334,2.3666666666666667,0.5666666666666668,0.3833333333333333,2.25,2.8166666666666664,13.916666666666664
958,Julyan Stone,202933.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,SG,0.298,0.7020000000000001,1.0499999999999998,0.975,0.25,0.1,0.375,0.825,1.275
959,Jumaine Jones,1908.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,9.0,SF,0.35487499999999994,0.4213750000000001,3.525,0.7000000000000001,0.5624999999999999,0.275,0.725,1.6,5.875
960,Junior Harrington,2454.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,12.0,2.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,20.0,PG,0.2783333333333333,0.39466666666666667,2.5,2.8666666666666667,0.8666666666666667,0.20000000000000004,1.7,2.733333333333333,5.3
961,Justin Anderson,1626147.0,3.0,3.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,32.0,SF,0.2572857142857143,0.5,2.5,0.6571428571428571,0.3857142857142857,0.31428571428571433,0.5857142857142857,1.2285714285714284,5.257142857142857
962,Justin Hamilton,203120.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,19.0,C,0.324,0.5316666666666666,2.3428571428571425,0.5285714285714286,0.6857142857142857,0.4428571428571428,0.6571428571428573,1.2571428571428571,4.428571428571429
963,Justin Harper,202712.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,PF,0.2946666666666667,0.32966666666666666,0.9333333333333332,0.26666666666666666,0.10000000000000002,0.06666666666666668,0.7000000000000001,0.5666666666666665,2.6666666666666665
964,Justin Holiday,203200.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,SG,0.3406363636363636,0.4398181818181818,2.6818181818181817,1.4272727272727272,0.9454545454545454,0.4363636363636365,0.9272727272727272,1.4727272727272729,7.481818181818182
965,Justin Jackson,1628382.0,9.0,11.0,22.0,28.0,6.0,0.0,1.0,0.0,1.0,15.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,13.0,38.0,76.0,SF,0.33580000000000004,0.535,2.58,1.08,0.34,0.18,0.36,1.16,6.9
966,Justin James,1629713.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,SG,0.34600000000000003,0.462,0.9,0.5,0.2,0.3,0.2,0.5,2.5
967,Justin Patton,1628383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.125,0.4666666666666666,1.0,0.4666666666666666,0.5666666666666667,0.0,0.13333333333333333,1.1666666666666667,1.8333333333333333
968,Justin Reed,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,23.0,SF,0.0,0.4242,1.36,0.5,0.24000000000000005,0.14,0.56,1.66,3.5
969,Justin Robinson,1629620.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,PG,0.6,0.28600000000000003,0.6,0.8,0.0,0.1,0.3,0.2,1.4
970,Justin Williams,200818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,C,0.0,0.466,2.4250000000000003,0.025,0.15000000000000002,0.25,0.475,1.575,2.725
971,Justise Winslow,1626159.0,52.0,41.0,40.0,40.0,16.0,1.0,0.0,10.0,1.0,28.0,4.0,8.0,16.0,8.0,10.0,2.0,20.0,36.0,113.0,421.0,SF,0.2906,0.4376,5.56,3.14,0.96,0.38,1.7,2.72,9.8
972,Jusuf Nurkic,203994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,10.0,5.0,81.0,306.0,C,0.01716666666666667,0.4898571428571429,7.7857142857142865,1.928571428571429,0.8714285714285713,1.3,2.1142857142857143,2.9857142857142858,11.2
973,Juwan Howard,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,3.0,0.0,72.0,22.0,4.0,10.0,0.0,14.0,23.0,112.0,198.0,PF,0.045454545454545456,0.4617000000000001,4.9350000000000005,1.605,0.505,0.265,1.545,2.515,10.2
974,Juwan Morgan,1629752.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,PF,0.2,0.667,1.2,0.1,0.0,0.1,0.2,0.4,1.2
975,KJ McDaniels,203909.0,4.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,40.0,SF,0.25399999999999995,0.4928571428571429,1.985714285714286,0.5571428571428572,0.4142857142857143,0.5714285714285714,0.8857142857142856,1.2428571428571429,4.842857142857143
976,KZ Okpala,1629644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SF,0.0,0.75,1.0,0.2,0.4,0.2,0.2,0.4,1.4
977,Kadeem Allen,1628443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,SG,0.26166666666666666,0.5006666666666667,1.4,2.2666666666666666,0.5,0.16666666666666666,0.9,1.2999999999999998,5.333333333333333
978,Kaniel Dickens,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,PF,0.333,0.511,0.5666666666666667,0.10000000000000002,0.06666666666666668,0.10000000000000002,0.16666666666666666,0.5666666666666667,1.3
979,Kareem Rush,2416.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SG,0.32866666666666666,0.38988888888888895,1.5,0.9777777777777776,0.38888888888888895,0.20000000000000004,0.7888888888888889,1.2333333333333334,5.788888888888887
980,Karl Malone,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,0.0,8.0,12.0,8.0,15.0,0.0,15.0,8.0,11.0,91.0,PF,0.2448,0.4828,8.580000000000002,4.22,1.38,0.66,2.84,2.74,20.98
981,KarlAnthony Towns,1626157.0,50.0,33.0,119.0,89.0,213.0,2.0,0.0,82.0,27.0,88.0,7.0,61.0,71.0,30.0,22.0,9.0,97.0,58.0,522.0,1491.0,C,0.3882,0.5748000000000001,11.66,2.9800000000000004,0.8,1.44,2.58,3.3,23.12
982,Kasib Powell,2867.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0,SF,0.242,0.435,4.0,1.6,0.8,0.2,0.5,1.6,7.6
983,Kawhi Leonard,202695.0,5.0,4.0,23.0,39.0,33.0,2.0,0.0,3.0,10.0,13.0,1.0,17.0,24.0,14.0,18.0,2.0,21.0,70.0,52.0,129.0,SF,0.3724444444444444,0.5373333333333333,6.266666666666668,2.6555555555555563,1.7999999999999998,0.7,1.6222222222222218,1.6444444444444446,18.38888888888889
984,Kay Felder,1627770.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,4.0,5.0,0.0,4.0,3.0,1.0,27.0,PG,0.18775000000000006,0.35074999999999995,1.275,1.025,0.2,0.1,0.825,0.6,3.125
985,Kedrick Brown,2208.0,8.0,6.0,3.0,3.0,0.0,0.0,0.0,7.0,6.0,4.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,2.0,6.0,76.0,SF,0.2348333333333333,0.5085000000000001,2.333333333333333,0.8166666666666668,0.5666666666666667,0.15,0.4833333333333334,1.15,3.716666666666667
986,Keita BatesDiop,1628966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SF,0.3033333333333333,0.6327499999999999,2.425,0.55,0.375,0.5,0.325,1.0,5.475
987,Keith Appling,203951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PG,0.0,0.4,0.2,0.2,0.2,0.0,0.6,1.0,1.2
988,Keith Bogans,2586.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SG,0.35079999999999995,0.4649999999999999,2.7,1.2266666666666668,0.6533333333333334,0.09333333333333334,0.8333333333333334,1.8533333333333333,6.1400000000000015
989,Keith Closs,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,2.0,10.0,66.0,C,0.0,0.495,3.1,0.4,0.2,1.3,0.6,1.4,4.2
990,Keith Langford,101247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SG,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.5,1.0
991,Keith McLeod,2693.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,7.0,PG,0.2846666666666667,0.3840000000000001,1.1666666666666667,2.3666666666666667,0.6333333333333333,0.10000000000000002,1.15,1.5166666666666666,5.066666666666666
992,Keith Van Horn,1496.0,15.0,5.0,23.0,19.0,12.0,0.0,0.0,5.0,9.0,15.0,1.0,5.0,11.0,3.0,5.0,1.0,6.0,10.0,31.0,126.0,SF,0.382,0.473090909090909,6.227272727272728,1.481818181818182,0.7454545454545454,0.4272727272727273,1.9090909090909092,2.881818181818182,14.345454545454546
993,Kelan Martin,1629103.0,6.0,6.0,8.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,9.0,25.0,SF,0.26,0.541,3.1,0.7,0.2,0.3,0.6,1.6,6.4
994,Keldon Johnson,1629640.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,SF,0.4,0.5379999999999999,1.9,0.7,0.6,0.1,0.3,1.0,4.6
995,Kelenna Azubuike,101235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SG,0.3889999999999999,0.4862,3.18,0.86,0.5599999999999999,0.4600000000000001,1.02,1.56,9.24
996,Kelly Olynyk,203482.0,20.0,23.0,60.0,86.0,65.0,0.0,0.0,5.0,10.0,39.0,2.0,20.0,17.0,7.0,13.0,1.0,24.0,17.0,66.0,545.0,C,0.3748571428571429,0.5519999999999999,4.8,1.842857142857143,0.7142857142857143,0.4571428571428572,1.4,2.7571428571428567,9.6
997,Kelly Oubre Jr,1626162.0,13.0,33.0,45.0,51.0,33.0,0.0,0.0,2.0,4.0,23.0,3.0,5.0,10.0,2.0,4.0,5.0,9.0,32.0,62.0,298.0,SF,0.3217142857142857,0.5095714285714286,4.328571428571428,1.0,0.9714285714285714,0.5714285714285714,1.1428571428571428,2.6000000000000005,12.214285714285715
998,Kelvin Cato,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,2.0,22.0,12.0,5.0,5.0,0.0,6.0,9.0,64.0,623.0,C,0.0,0.4814,4.5200000000000005,0.37,0.4300000000000001,0.99,0.7700000000000001,2.16,4.87
999,Kemba Walker,202689.0,4.0,2.0,46.0,59.0,53.0,1.0,0.0,0.0,0.0,16.0,1.0,3.0,6.0,0.0,13.0,2.0,12.0,14.0,16.0,111.0,PG,0.35011111111111115,0.4504444444444445,3.844444444444444,5.377777777777778,1.2666666666666666,0.4,2.1333333333333333,1.5111111111111108,19.755555555555556
1000,Ken Johnson,2256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,C,0.0,0.405,2.0,0.0,0.1,0.8,0.4,1.3,2.0
1001,Kendall Gill,383.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,39.0,20.0,13.0,2.0,6.0,7.0,11.0,7.0,1.0,13.0,11.0,8.0,65.0,SG,0.26166666666666666,0.40299999999999997,3.283333333333333,2.083333333333333,1.2,0.26666666666666666,1.15,2.283333333333333,8.716666666666667
1002,Kendall Marshall,203088.0,1.0,2.0,20.0,31.0,14.0,3.0,0.0,4.0,2.0,9.0,0.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,7.0,57.0,PG,0.358,0.4335,1.425,4.325,0.675,0.07500000000000001,1.675,1.075,4.725
1003,Kendrick Nunn,1629134.0,19.0,11.0,31.0,37.0,31.0,2.0,0.0,13.0,5.0,19.0,0.0,14.0,2.0,7.0,3.0,1.0,18.0,24.0,33.0,119.0,SG,0.362,0.512,2.7,3.4,0.8,0.2,1.6,2.3,15.6
1004,Kendrick Perkins,2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,19.0,1.0,2.0,0.0,9.0,5.0,239.0,867.0,C,0.0,0.5103333333333332,5.322222222222223,0.977777777777778,0.3333333333333333,0.8833333333333333,1.5000000000000002,2.4833333333333334,4.816666666666666
1005,Kenneth Faried,202702.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,16.0,22.0,9.0,6.0,0.0,23.0,47.0,304.0,1584.0,PF,0.186875,0.5704,7.42,0.8300000000000001,0.63,0.74,1.15,2.26,10.44
1006,Kenny Anderson,72.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,5.0,4.0,2.0,2.0,2.0,10.0,3.0,5.0,24.0,PG,0.3121111111111111,0.4235,2.22,3.3200000000000003,1.0,0.06999999999999999,1.2899999999999998,2.01,6.7
1007,Kenny Satterfield,2261.0,1.0,0.0,5.0,3.0,3.0,0.0,0.0,4.0,9.0,8.0,2.0,5.0,8.0,3.0,4.0,1.0,4.0,3.0,10.0,50.0,PG,0.20566666666666664,0.31625000000000003,1.15,2.0,0.5750000000000001,0.05,1.15,0.975,3.7
1008,Kenny Thomas,1903.0,6.0,2.0,23.0,12.0,14.0,0.0,0.0,22.0,8.0,37.0,7.0,22.0,19.0,17.0,11.0,4.0,26.0,11.0,121.0,522.0,PF,0.13155555555555554,0.4636666666666667,6.433333333333333,1.4933333333333332,0.8133333333333334,0.36,1.5466666666666669,2.4266666666666667,8.646666666666668
1009,Kenrich Williams,1629026.0,14.0,13.0,25.0,21.0,2.0,0.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,66.0,PF,0.2965,0.479,4.949999999999998,1.65,0.85,0.5,0.7,2.2,4.949999999999998
1010,Kent Bazemore,203145.0,92.0,93.0,95.0,99.0,68.0,3.0,0.0,16.0,27.0,87.0,5.0,12.0,14.0,10.0,11.0,4.0,53.0,36.0,50.0,585.0,SG,0.3410833333333333,0.4470000000000001,3.2166666666666663,1.725,0.9833333333333334,0.44166666666666665,1.4083333333333332,2.091666666666667,8.549999999999999
1011,Kentavious CaldwellPope,203484.0,65.0,51.0,105.0,126.0,45.0,3.0,0.0,7.0,14.0,75.0,5.0,10.0,13.0,9.0,16.0,3.0,43.0,25.0,23.0,295.0,SG,0.3495714285714285,0.4835714285714285,3.185714285714286,1.6428571428571428,1.1,0.2,1.0,1.8857142857142857,11.6
1012,Kenyon Martin,2030.0,5.0,5.0,14.0,4.0,2.0,0.0,0.0,55.0,54.0,48.0,4.0,82.0,46.0,59.0,18.0,16.0,68.0,45.0,271.0,1105.0,PF,0.1776923076923077,0.4963333333333333,6.513333333333334,1.606666666666667,1.02,0.9933333333333332,1.5933333333333333,3.246666666666667,10.726666666666668
1013,Keon Clark,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,2.0,1.0,13.0,10.0,4.0,2.0,0.0,2.0,4.0,54.0,260.0,PF,0.025,0.4711428571428571,5.542857142857144,0.8857142857142858,0.5,1.4857142857142858,1.1142857142857143,2.628571428571429,7.428571428571429
1014,Kerry Kittles,954.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,9.0,SG,0.3690000000000001,0.4712000000000001,3.56,2.3600000000000003,1.34,0.4,0.96,1.56,11.76
1015,Kevin Burleson,101207.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,7.0,PG,0.185,0.353,0.7,1.2,0.7,0.1,0.6,1.6,1.8
1016,Kevin Durant,201142.0,23.0,23.0,136.0,139.0,101.0,5.0,0.0,24.0,31.0,104.0,12.0,72.0,97.0,54.0,92.0,5.0,95.0,174.0,140.0,609.0,SF,0.37966666666666665,0.539,7.074999999999998,4.125,1.1,1.1166666666666667,3.091666666666667,1.8833333333333335,26.883333333333336
1017,Kevin Edwards,236.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,3.0,2.0,2.0,2.0,5.0,3.0,0.0,4.0,2.0,2.0,11.0,SG,0.263,0.338,1.8,1.1,0.6,0.2,0.8,1.0,3.5
1018,Kevin Garnett,708.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,191.0,74.0,128.0,38.0,194.0,87.0,83.0,86.0,34.0,254.0,126.0,326.0,864.0,PF,0.19231578947368425,0.5060526315789474,9.505263157894737,3.3789473684210534,1.1789473684210523,1.1473684210526318,1.9,2.363157894736842,16.057894736842105
1019,Kevin Hervey,1628987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,0.0,0.333,0.3,0.1,0.0,0.0,0.0,0.1,0.3
1020,Kevin Huerter,1628989.0,31.0,29.0,71.0,92.0,32.0,6.0,0.0,1.0,3.0,40.0,0.0,3.0,1.0,5.0,7.0,0.0,9.0,51.0,44.0,136.0,SG,0.3825,0.455,3.7,3.35,0.9,0.4,1.55,2.3,10.95
1021,Kevin Johnson,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,PG,1.0,0.556,2.7,4.0,0.3,0.0,1.2,1.0,6.7
1022,Kevin Jones,203158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,27.0,PF,0.0,0.402,2.4,0.3,0.3,0.2,0.3,0.8,3.0
1023,Kevin Love,201567.0,136.0,107.0,230.0,181.0,117.0,10.0,0.0,88.0,29.0,151.0,5.0,98.0,47.0,29.0,10.0,5.0,18.0,24.0,230.0,565.0,PF,0.3389166666666667,0.4730833333333334,11.316666666666668,2.341666666666667,0.6749999999999999,0.43333333333333335,1.991666666666667,2.125,18.275
1024,Kevin Martin,2755.0,40.0,11.0,145.0,70.0,17.0,1.0,0.0,38.0,12.0,130.0,9.0,47.0,10.0,32.0,11.0,4.0,45.0,37.0,69.0,275.0,SG,0.3601875,0.4472499999999999,3.05,1.875,0.84375,0.10625000000000002,1.63125,1.8375,16.481249999999996
1025,Kevin Murphy,203122.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,SG,0.2,0.261,0.2,0.1,0.1,0.0,0.2,0.2,0.9
1026,Kevin Ollie,1563.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,5.0,1.0,6.0,5.0,5.0,6.0,1.0,7.0,4.0,7.0,36.0,PG,0.3058461538461538,0.4014117647058823,1.5941176470588234,2.3529411764705883,0.5470588235294119,0.023529411764705882,0.723529411764706,1.176470588235294,3.9058823529411764
1027,Kevin Porter Jr,1629645.0,5.0,9.0,14.0,18.0,7.0,0.0,0.0,1.0,2.0,8.0,2.0,0.0,2.0,3.0,1.0,1.0,5.0,7.0,14.0,92.0,SF,0.335,0.506,3.2,2.2,0.9,0.3,1.9,2.7,10.0
1028,Kevin Willis,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,25.0,C,0.09375,0.4364444444444444,4.633333333333334,0.4222222222222223,0.5,0.43333333333333335,0.8555555555555556,2.255555555555555,6.044444444444445
1029,Kevinn Pinkney,200838.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,PF,0.5,0.44,2.5,0.8,0.5,0.5,0.7,2.0,5.2
1030,Kevon Looney,1626172.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,5.0,6.0,0.0,3.0,2.0,3.0,8.0,0.0,3.0,9.0,15.0,355.0,C,0.2186,0.5626,3.22,0.72,0.4,0.42,0.4400000000000001,1.5000000000000002,3.6
1031,Keyon Dooling,2039.0,5.0,7.0,5.0,5.0,5.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,16.0,PG,0.3291538461538461,0.4492307692307693,1.1538461538461535,1.9769230769230768,0.5692307692307692,0.0923076923076923,1.0384615384615383,1.6230769230769229,6.561538461538461
1032,Khalid ElAmin,2064.0,2.0,1.0,6.0,11.0,7.0,0.0,0.0,5.0,1.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,10.0,5.0,7.0,29.0,PG,0.333,0.383,1.6,2.9,1.0,0.0,1.1,2.0,6.3
1033,Khalid Reeves,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,PG,0.0,0.333,1.3,4.3,0.7,0.0,2.0,2.7,3.7
1034,Khem Birch,203920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,7.0,41.0,161.0,C,0.0,0.5459999999999999,4.2,0.8333333333333334,0.4000000000000001,0.5333333333333333,0.5,1.5,4.266666666666667
1035,Khris Middleton,203114.0,123.0,105.0,269.0,212.0,161.0,4.0,0.0,139.0,61.0,196.0,20.0,175.0,152.0,84.0,76.0,5.0,140.0,220.0,266.0,651.0,SF,0.3895,0.49025,4.437499999999999,3.1750000000000003,1.2,0.1625,1.8125,2.5375,15.5
1036,Khyri Thomas,1629017.0,3.0,4.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,SG,0.3215,0.1765,0.45,0.35,0.35,0.1,0.30000000000000004,0.95,2.2
1037,Kim English,203119.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,SG,0.28,0.452,0.9,0.6,0.4,0.1,0.5,1.1,2.9
1038,Kirk Haston,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.2245,0.95,0.3,0.0,0.25,0.4,0.7,1.1
1039,Kirk Hinrich,2550.0,25.0,8.0,18.0,19.0,10.0,0.0,0.0,7.0,2.0,18.0,3.0,3.0,0.0,9.0,7.0,1.0,20.0,6.0,7.0,42.0,PG,0.36823529411764705,0.4135294117647059,2.6058823529411757,4.152941176470588,0.9764705882352942,0.2470588235294117,1.6117647058823528,2.535294117647059,9.341176470588236
1040,Kirk Penney,2632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SG,0.16649999999999998,0.25,0.4,0.4,0.25,0.0,1.0,0.25,1.0
1041,Kirk Snyder,2745.0,7.0,7.0,7.0,22.0,3.0,0.0,0.0,6.0,7.0,16.0,1.0,3.0,4.0,3.0,5.0,0.0,5.0,6.0,4.0,102.0,SF,0.2688333333333333,0.5133333333333333,2.5500000000000003,1.3,0.4166666666666667,0.3166666666666667,1.0333333333333334,1.4333333333333331,6.2333333333333325
1042,Klay Thompson,202691.0,225.0,271.0,444.0,694.0,160.0,4.0,0.0,128.0,103.0,351.0,49.0,117.0,138.0,130.0,152.0,15.0,195.0,260.0,170.0,1050.0,SG,0.419,0.48875,3.4375,2.3,0.9,0.5375,1.7125,2.125,19.3875
1043,Kobe Bryant,977.0,81.0,106.0,560.0,639.0,267.0,16.0,1.0,314.0,436.0,691.0,159.0,438.0,561.0,364.0,427.0,73.0,541.0,651.0,1053.0,3404.0,SG,0.3159411764705882,0.4754117647058824,5.511764705882354,5.1529411764705895,1.4823529411764709,0.4352941176470589,3.288235294117648,2.4705882352941173,25.94705882352941
1044,Kosta Koufos,201585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,65.0,355.0,C,0.0,0.5149230769230769,4.384615384615384,0.4461538461538461,0.3769230769230769,0.6615384615384615,0.6538461538461539,1.7769230769230768,5.069230769230769
1045,Kosta Perovic,200785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,C,0.0,0.3,1.9,0.1,0.0,0.3,0.1,0.9,1.4
